recommendation_id,Datetime,Actual,Predicted_LSTM,Predicted_XGBoost,actual_high_demand,actual_peak,actual_extreme_peak,pred_peak_lstm,pred_peak_xgboost,is_anomaly,severity,direction,methods_agree,cluster,cluster_name,recommendation_type,priority,recommendation,reason,supporting_signals
REC00273,2010-04-30 02:00:00,0.3644666666666666,0.3830106819786131,0.3627975091666666,False,False,False,False,False,False,none,lower,0,3.0,Moderate Consumption Pattern,Normal Operation,LOW,Maintain the current consumption pattern and continue monitoring.,"No significant peak, anomaly, high forecast, or high-risk consumption pattern was identified.",No Significant Risk Signal
REC00274,2010-04-30 03:00:00,0.35,0.3693473674189299,0.3478484353333334,False,False,False,False,False,False,none,lower,0,3.0,Moderate Consumption Pattern,Normal Operation,LOW,Maintain the current consumption pattern and continue monitoring.,"No significant peak, anomaly, high forecast, or high-risk consumption pattern was identified.",No Significant Risk Signal
REC00275,2010-04-30 04:00:00,1.0403666666666669,1.0399130668696015,1.038548851,False,False,False,False,False,False,none,higher,0,3.0,Moderate Consumption Pattern,Normal Operation,LOW,Maintain the current consumption pattern and continue monitoring.,"No significant peak, anomaly, high forecast, or high-risk consumption pattern was identified.",No Significant Risk Signal
REC00276,2010-04-30 05:00:00,0.5292666666666667,0.5642787934947758,0.5287565795,False,False,False,False,False,False,none,lower,0,3.0,Moderate Consumption Pattern,Normal Operation,LOW,Maintain the current consumption pattern and continue monitoring.,"No significant peak, anomaly, high forecast, or high-risk consumption pattern was identified.",No Significant Risk Signal
REC00277,2010-04-30 06:00:00,0.3448333333333332,0.3712659483514725,0.3414207701666666,False,False,False,False,False,False,none,lower,0,3.0,Moderate Consumption Pattern,Normal Operation,LOW,Maintain the current consumption pattern and continue monitoring.,"No significant peak, anomaly, high forecast, or high-risk consumption pattern was identified.",No Significant Risk Signal
REC00278,2010-04-30 07:00:00,0.3304333333333333,0.3470813663266598,0.3265820475,False,False,False,False,False,False,none,lower,0,3.0,Moderate Consumption Pattern,Normal Operation,LOW,Maintain the current consumption pattern and continue monitoring.,"No significant peak, anomaly, high forecast, or high-risk consumption pattern was identified.",No Significant Risk Signal
REC00279,2010-04-30 08:00:00,0.3597,0.3868740266207605,0.3603379126666667,False,False,False,False,False,False,none,lower,0,3.0,Moderate Consumption Pattern,Normal Operation,LOW,Maintain the current consumption pattern and continue monitoring.,"No significant peak, anomaly, high forecast, or high-risk consumption pattern was identified.",No Significant Risk Signal
REC00280,2010-04-30 09:00:00,0.9388666666666666,0.9165683523982764,0.9257480946666666,False,False,False,False,False,False,none,higher,0,3.0,Moderate Consumption Pattern,Normal Operation,LOW,Maintain the current consumption pattern and continue monitoring.,"No significant peak, anomaly, high forecast, or high-risk consumption pattern was identified.",No Significant Risk Signal
REC00281,2010-04-30 10:00:00,1.2614333333333332,1.3005278534919025,1.24631282,False,False,False,False,False,False,none,lower,0,3.0,Moderate Consumption Pattern,Normal Operation,LOW,Maintain the current consumption pattern and continue monitoring.,"No significant peak, anomaly, high forecast, or high-risk consumption pattern was identified.",No Significant Risk Signal
REC00282,2010-04-30 11:00:00,0.6157666666666667,0.6356567492835224,0.5956183221666667,False,False,False,False,False,False,none,lower,0,3.0,Moderate Consumption Pattern,Normal Operation,LOW,Maintain the current consumption pattern and continue monitoring.,"No significant peak, anomaly, high forecast, or high-risk consumption pattern was identified.",No Significant Risk Signal
REC00283,2010-04-30 12:00:00,1.9986,1.985247958656028,2.0356035355,True,False,False,False,False,False,none,higher,0,3.0,Moderate Consumption Pattern,Forecast High Consumption,HIGH,Reduce or postpone non-essential electricity use during this forecast high-consumption period.,"Both forecasting models predict consumption above the 90th-percentile threshold of 1.932. LSTM = 1.985, XGBoost = 2.036.",High Demand Detected | Both Models Forecast High Consumption
REC00284,2010-04-30 13:00:00,0.977,0.9952155975170434,0.9925903298333334,False,False,False,False,False,False,none,lower,0,3.0,Moderate Consumption Pattern,Normal Operation,LOW,Maintain the current consumption pattern and continue monitoring.,"No significant peak, anomaly, high forecast, or high-risk consumption pattern was identified.",No Significant Risk Signal
REC00285,2010-04-30 14:00:00,1.4853333333333334,1.4863310960512608,1.5107627215,True,False,False,False,False,False,none,lower,0,3.0,Moderate Consumption Pattern,Normal Operation,LOW,Maintain the current consumption pattern and continue monitoring.,"No significant peak, anomaly, high forecast, or high-risk consumption pattern was identified.",High Demand Detected
REC00286,2010-04-30 15:00:00,0.8605333333333333,0.8919277468718588,0.8668848646666666,False,False,False,False,False,False,none,lower,0,3.0,Moderate Consumption Pattern,Normal Operation,LOW,Maintain the current consumption pattern and continue monitoring.,"No significant peak, anomaly, high forecast, or high-risk consumption pattern was identified.",No Significant Risk Signal
REC00287,2010-04-30 16:00:00,0.9906,0.9931047178480774,0.981142106,False,False,False,False,False,False,none,lower,0,3.0,Moderate Consumption Pattern,Normal Operation,LOW,Maintain the current consumption pattern and continue monitoring.,"No significant peak, anomaly, high forecast, or high-risk consumption pattern was identified.",No Significant Risk Signal
REC00288,2010-04-30 17:00:00,2.843633333333333,2.8236843737855555,2.90971929,True,True,False,True,True,False,none,higher,0,3.0,Moderate Consumption Pattern,Peak Demand Reduction,HIGH,Reduce non-essential demand and shift flexible loads to lower-demand periods.,Peak demand was detected with actual consumption of 2.844. The consumption profile is classified as Moderate Consumption Pattern.,Peak Detected | High Demand Detected | LSTM Predicted Peak | XGBoost Predicted Peak | Both Models Forecast High Consumption
REC00289,2010-04-30 18:00:00,0.7098333333333333,0.7526481155477465,0.7167552478333333,False,False,False,False,False,False,none,lower,0,3.0,Moderate Consumption Pattern,Normal Operation,LOW,Maintain the current consumption pattern and continue monitoring.,"No significant peak, anomaly, high forecast, or high-risk consumption pattern was identified.",No Significant Risk Signal
REC00290,2010-04-30 19:00:00,0.3636333333333333,0.3877686927370726,0.3628999098333333,False,False,False,False,False,False,none,lower,0,3.0,Moderate Consumption Pattern,Normal Operation,LOW,Maintain the current consumption pattern and continue monitoring.,"No significant peak, anomaly, high forecast, or high-risk consumption pattern was identified.",No Significant Risk Signal
REC00291,2010-04-30 20:00:00,0.3505333333333333,0.3675503724530339,0.346331924,False,False,False,False,False,False,none,lower,0,3.0,Moderate Consumption Pattern,Normal Operation,LOW,Maintain the current consumption pattern and continue monitoring.,"No significant peak, anomaly, high forecast, or high-risk consumption pattern was identified.",No Significant Risk Signal
REC00292,2010-04-30 21:00:00,0.3513333333333333,0.3737097395926713,0.3512450649999999,False,False,False,False,False,False,none,lower,0,3.0,Moderate Consumption Pattern,Normal Operation,LOW,Maintain the current consumption pattern and continue monitoring.,"No significant peak, anomaly, high forecast, or high-risk consumption pattern was identified.",No Significant Risk Signal
REC00293,2010-04-30 22:00:00,0.4304666666666666,0.4524963884361088,0.4323438401666666,False,False,False,False,False,False,none,lower,0,3.0,Moderate Consumption Pattern,Normal Operation,LOW,Maintain the current consumption pattern and continue monitoring.,"No significant peak, anomaly, high forecast, or high-risk consumption pattern was identified.",No Significant Risk Signal
REC00294,2010-04-30 23:00:00,0.3841,0.404265377850458,0.3793007176666666,False,False,False,False,False,False,none,lower,0,3.0,Moderate Consumption Pattern,Normal Operation,LOW,Maintain the current consumption pattern and continue monitoring.,"No significant peak, anomaly, high forecast, or high-risk consumption pattern was identified.",No Significant Risk Signal
REC00295,2010-05-01 00:00:00,0.3495999999999999,0.34069667930305,0.3438053885,False,False,False,False,False,False,none,higher,0,3.0,Moderate Consumption Pattern,Normal Operation,LOW,Maintain the current consumption pattern and continue monitoring.,"No significant peak, anomaly, high forecast, or high-risk consumption pattern was identified.",No Significant Risk Signal
REC00296,2010-05-01 01:00:00,0.4738,0.4522603340044617,0.4718985566666667,False,False,False,False,False,False,none,higher,0,3.0,Moderate Consumption Pattern,Normal Operation,LOW,Maintain the current consumption pattern and continue monitoring.,"No significant peak, anomaly, high forecast, or high-risk consumption pattern was identified.",No Significant Risk Signal
REC00297,2010-05-01 02:00:00,0.7753,0.7850701276097446,0.7785687600000001,False,False,False,False,False,False,none,lower,0,3.0,Moderate Consumption Pattern,Normal Operation,LOW,Maintain the current consumption pattern and continue monitoring.,"No significant peak, anomaly, high forecast, or high-risk consumption pattern was identified.",No Significant Risk Signal
REC00298,2010-05-01 03:00:00,0.3889333333333333,0.3796046796813607,0.386324962,False,False,False,False,False,False,none,higher,0,3.0,Moderate Consumption Pattern,Normal Operation,LOW,Maintain the current consumption pattern and continue monitoring.,"No significant peak, anomaly, high forecast, or high-risk consumption pattern was identified.",No Significant Risk Signal
REC00299,2010-05-01 04:00:00,0.3508333333333333,0.3444357941195368,0.3478963265,False,False,False,False,False,False,none,higher,0,3.0,Moderate Consumption Pattern,Normal Operation,LOW,Maintain the current consumption pattern and continue monitoring.,"No significant peak, anomaly, high forecast, or high-risk consumption pattern was identified.",No Significant Risk Signal
REC00300,2010-05-01 05:00:00,0.3363,0.3344251720774919,0.3340167221666666,False,False,False,False,False,False,none,higher,0,3.0,Moderate Consumption Pattern,Normal Operation,LOW,Maintain the current consumption pattern and continue monitoring.,"No significant peak, anomaly, high forecast, or high-risk consumption pattern was identified.",No Significant Risk Signal
REC00301,2010-05-01 06:00:00,0.3731666666666667,0.3651320335842669,0.3687430191666667,False,False,False,False,False,False,none,higher,0,3.0,Moderate Consumption Pattern,Normal Operation,LOW,Maintain the current consumption pattern and continue monitoring.,"No significant peak, anomaly, high forecast, or high-risk consumption pattern was identified.",No Significant Risk Signal
REC00302,2010-05-01 07:00:00,0.4157333333333333,0.4020464627638459,0.4123853033333333,False,False,False,False,False,False,none,higher,0,3.0,Moderate Consumption Pattern,Normal Operation,LOW,Maintain the current consumption pattern and continue monitoring.,"No significant peak, anomaly, high forecast, or high-risk consumption pattern was identified.",No Significant Risk Signal
